{\rtf1\ansi\ansicpg1252\cocoartf2511
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red25\green25\blue25;\red255\green255\blue255;}
{\*\expandedcolortbl;;\cssrgb\c12941\c12941\c12941;\cssrgb\c100000\c100000\c100000;}
\margl1440\margr1440\vieww23560\viewh14640\viewkind0
\deftab720
\pard\pardeftab720\sl320\partightenfactor0

\f0\fs28 \cf2 \cb3 \expnd0\expndtw0\kerning0
Train Epoch: 27 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 27 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 27 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 27 [8960/9600 (93%)]	Train Loss: 611.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 28 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 28 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 28 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 28 [3840/9600 (40%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 28 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 28 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 28 [7680/9600 (80%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 28 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 29 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 29 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 29 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 29 [3840/9600 (40%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 29 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 29 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 29 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 29 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 30 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 30 [1280/9600 (13%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 30 [2560/9600 (27%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 30 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 30 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 30 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 30 [7680/9600 (80%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 30 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 31 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 31 [1280/9600 (13%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 31 [2560/9600 (27%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 31 [3840/9600 (40%)]	Train Loss: 612.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 31 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 31 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 31 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 31 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 32 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 32 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 32 [2560/9600 (27%)]	Train Loss: 611.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 32 [3840/9600 (40%)]	Train Loss: 612.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 32 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 32 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 32 [7680/9600 (80%)]	Train Loss: 613.618958	Val Loss: 4.800148	Val Acc: 0.15625\
Train Epoch: 32 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 33 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 33 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 33 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 33 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 33 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 33 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 33 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 33 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 34 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 34 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 34 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 34 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 34 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 34 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 34 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 34 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 35 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 35 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 35 [2560/9600 (27%)]	Train Loss: 610.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 35 [3840/9600 (40%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 35 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 35 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 35 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 35 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 36 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 36 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 36 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 36 [3840/9600 (40%)]	Train Loss: 610.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 36 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 36 [6400/9600 (67%)]	Train Loss: 611.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 36 [7680/9600 (80%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 36 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 37 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 37 [1280/9600 (13%)]	Train Loss: 614.618958	Val Loss: 4.800148	Val Acc: 0.15625\
Train Epoch: 37 [2560/9600 (27%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 37 [3840/9600 (40%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 37 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 37 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 37 [7680/9600 (80%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 37 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 38 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 38 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 38 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 38 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 38 [5120/9600 (53%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 38 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 38 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 38 [8960/9600 (93%)]	Train Loss: 612.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 39 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 39 [1280/9600 (13%)]	Train Loss: 611.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 39 [2560/9600 (27%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 39 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 39 [5120/9600 (53%)]	Train Loss: 612.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 39 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 39 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 39 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 40 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 40 [1280/9600 (13%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 40 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 40 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 40 [5120/9600 (53%)]	Train Loss: 611.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 40 [6400/9600 (67%)]	Train Loss: 611.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 40 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 40 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 41 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 41 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 41 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 41 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 41 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 41 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 41 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 41 [8960/9600 (93%)]	Train Loss: 610.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 42 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.786086	Val Acc: 1.5625\
Train Epoch: 42 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 42 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 42 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 42 [5120/9600 (53%)]	Train Loss: 611.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 42 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 42 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 42 [8960/9600 (93%)]	Train Loss: 611.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 43 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 43 [1280/9600 (13%)]	Train Loss: 611.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 43 [2560/9600 (27%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 43 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 43 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 43 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 43 [7680/9600 (80%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 43 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 44 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 44 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 44 [2560/9600 (27%)]	Train Loss: 613.618958	Val Loss: 4.786086	Val Acc: 1.5625\
Train Epoch: 44 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 44 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.786086	Val Acc: 1.5625\
Train Epoch: 44 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 44 [7680/9600 (80%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 44 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 45 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 45 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 45 [2560/9600 (27%)]	Train Loss: 611.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 45 [3840/9600 (40%)]	Train Loss: 612.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 45 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 45 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 45 [7680/9600 (80%)]	Train Loss: 613.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 45 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 46 [0/9600 (0%)]	Train Loss: 611.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 46 [1280/9600 (13%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 46 [2560/9600 (27%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 46 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 46 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 46 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 46 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 46 [8960/9600 (93%)]	Train Loss: 611.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 47 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 47 [1280/9600 (13%)]	Train Loss: 611.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 47 [2560/9600 (27%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 47 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 47 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 47 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 47 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 47 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 48 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 48 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 48 [2560/9600 (27%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 48 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 48 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 48 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.787648	Val Acc: 1.40625\
Train Epoch: 48 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.786086	Val Acc: 1.5625\
Train Epoch: 48 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 49 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 49 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 49 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 49 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 49 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 49 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 49 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 49 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 50 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 50 [1280/9600 (13%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 50 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 50 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 50 [5120/9600 (53%)]	Train Loss: 612.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 50 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 50 [7680/9600 (80%)]	Train Loss: 612.618958	Val Loss: 4.800148	Val Acc: 0.15625\
Train Epoch: 50 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 51 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 51 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 51 [2560/9600 (27%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 51 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 51 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 51 [6400/9600 (67%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 51 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 51 [8960/9600 (93%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 52 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 52 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 52 [2560/9600 (27%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 52 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 52 [5120/9600 (53%)]	Train Loss: 614.618958	Val Loss: 4.789211	Val Acc: 1.25\
Train Epoch: 52 [6400/9600 (67%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 52 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 52 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 53 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 53 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 53 [2560/9600 (27%)]	Train Loss: 612.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 53 [3840/9600 (40%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 53 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 53 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 53 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 53 [8960/9600 (93%)]	Train Loss: 614.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 54 [0/9600 (0%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 54 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 54 [2560/9600 (27%)]	Train Loss: 614.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 54 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 54 [5120/9600 (53%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 54 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.782960	Val Acc: 1.875\
Train Epoch: 54 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 54 [8960/9600 (93%)]	Train Loss: 613.618958	Val Loss: 4.790773	Val Acc: 1.09375\
Train Epoch: 55 [0/9600 (0%)]	Train Loss: 612.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 55 [1280/9600 (13%)]	Train Loss: 613.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 55 [2560/9600 (27%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 55 [3840/9600 (40%)]	Train Loss: 613.618958	Val Loss: 4.798585	Val Acc: 0.3125\
Train Epoch: 55 [5120/9600 (53%)]	Train Loss: 612.618958	Val Loss: 4.793898	Val Acc: 0.78125\
Train Epoch: 55 [6400/9600 (67%)]	Train Loss: 614.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 55 [7680/9600 (80%)]	Train Loss: 614.618958	Val Loss: 4.797023	Val Acc: 0.46875\
Train Epoch: 55 [8960/9600 (93%)]	Train Loss: 611.618958	Val Loss: 4.792336	Val Acc: 0.9375\
Train Epoch: 56 [0/9600 (0%)]	Train Loss: 614.618958	Val Loss: 4.795461	Val Acc: 0.625\
Train Epoch: 56 [1280/9600 (13%)]	Train Loss: 612.618958	Val Loss: 4.797023	Val Acc: 0.46875\
